File Name	X	Y	Z	V	SA	ZSA	XY	EV	PrintTime
scaled_X1.7Toy6	124.066	71.4	51	184493.301	26552.41	1354172.918	8858.278	451772.171	171.233
scaled_X1.7Tyrannosaurus	27.572	142.276	50.493	25226.731	8267.473	417445.586	3922.836	198073.881	81.217
scaled_X1.7UnicornHead	85.496	152.949	113.362	316760.836	40240.047	4561673.754	13076.521	1482374.636	255.283
scaled_X1.7Whale	510.38	223.128	126.486	1461911.84	115884.688	14657789.71	113879.942	14404217.52	1534.35
scaled_X1.7Wolf	333.957	101.119	204.205	1507862.073	126496.82	25831239.03	33769.318	6895851.754	1418.583
scaled_X1.8ARM	19.53	44.108	52.025	3114.756	2221.552	115576.077	861.418	44815.212	37.4
scaled_X1.8Body	46.8	40.493	54	39299.773	8447.867	456184.828	1895.07	102333.783	53.067
scaled_X1.8Bolt1	24.942	21.6	54	9186.911	3936.786	212586.464	538.737	29091.785	43.55
scaled_X1.8Bolt2	23.582	23.575	54	7669.92	3861.694	208531.494	555.943	30020.943	43.617
scaled_X1.8Bowl1	108	107.409	106.92	631744.291	52866.145	5652448.076	11600.12	1240284.779	367.75
scaled_X1.8Bowl2	216	216	106.92	2463127.733	127821.117	13666633.62	46656	4988459.435	1665.05
scaled_X1.8Bowl3	226.83	228.08	106.92	3043730.744	125373.609	13404946.09	51735.433	5531552.374	1397.533
scaled_X1.8Bowl4	221.378	222.597	106.92	3023767.891	120684.156	12903549.77	49278.005	5268804.236	1193.267
scaled_X1.8Brick1	28.8	43.2	18	12689.375	7220.51	129969.176	1244.16	22394.878	34.833
scaled_X1.8Brick2	14.4	14.4	20.16	2601.696	2037.405	41074.075	207.36	4180.377	17.3
scaled_X1.8Brick3	28.44	28.44	20.52	7804.888	6182.594	126866.815	808.834	16597.265	26.817
scaled_X1.8BrownBear	31.917	105.346	59.412	58784.109	11969.777	711144.104	3362.313	199760.531	109.9
scaled_X1.8Camel	39.568	163.89	112.633	110380.592	23954.379	2698058.389	6484.735	730396.42	230.55
scaled_X1.8Cannon	144	68.4	102.602	385852.289	53844.164	5524508.099	9849.599	1010586.589	444.35
scaled_X1.8Cat	160.229	85.922	119.382	481853.141	38594.539	4607493.408	13767.284	1643565.968	347.483
scaled_X1.8Character2	160.2	167.4	180	1010588.106	136609.156	24589648.13	26817.479	4827146.132	1204.35
scaled_X1.8ChessBishop	57.154	57.154	111.226	74617.315	15619.901	1737341.262	3266.534	363323.936	112.367
scaled_X1.8ChessKing	65.707	65.707	140.04	113084.339	20037.563	2806065.316	4317.436	604614.83	150.467
scaled_X1.8ChessKnight	57.154	57.154	93.498	87118.709	14965.311	1399225.709	3266.534	305414.187	98.75
scaled_X1.8ChessPawn	48.6	48.6	80.1	43913.145	10039.603	804172.148	2361.96	189192.981	77.3
scaled_X1.8ChristmasTree1	130.929	132.949	180	721259.957	60206.711	10837207.97	17406.929	3133247.209	394.967
scaled_X1.8ChristmasTree2	101.25	116.914	180	328565.707	39453.293	7101592.734	11837.502	2130750.446	226.4
scaled_X1.8Cow1	35.847	122.775	76.861	86063.733	14770.419	1135275.031	4401.094	338274.207	126.867
scaled_X1.8Dino	74.734	123.59	106.623	238878.504	28977.072	3089622.187	9236.283	984800.103	230.217
scaled_X1.8Dog	50.055	177.392	141.355	216679.729	34982.914	4945001.661	8879.311	1255132.905	310.75
scaled_X1.8Dolphin	38.811	135.978	40.038	30233.393	8010.834	320736.473	5277.462	211298.165	67.05
scaled_X1.8ElephantHead	190.68	239.782	120.729	730666.468	78185.078	9439204.813	45721.783	5519944.258	745.283
scaled_X1.8Frog	116.008	89.629	39.318	61601.186	14982.139	589065.626	10397.665	408813.915	107.417
scaled_X1.8Giraffe	126.568	91.559	141.259	213579.21	29202.209	4125063.332	11588.434	1636966.088	208
scaled_X1.8Gorilla	8.591	11.317	12.287	217.396	319.465	3925.217	97.231	1194.655	5.017
scaled_X1.8GreatWhite	15.707	18.202	43.47	828.169	847.099	36823.373	285.889	12427.59	11.217
scaled_X1.8Holder	41.148	9.144	40.005	6113.243	4432.736	177331.602	376.257	15052.174	34.35
scaled_X1.8Labrador	130.444	185.774	203.854	1041716.476	75944.133	15481487.74	24232.973	4939979.729	646.633
scaled_X1.8Leg	22.32	75.519	30.702	6108.525	4365.437	134029.046	1685.588	51751.461	35.967
scaled_X1.8Mask1	248.769	168.679	99.928	431485.859	90671.891	9060685.026	41962.125	4193202.478	437.767
scaled_X1.8Mask2	33.966	20.324	49.898	3694.967	4442.705	221683.136	690.332	34446.364	41.6
scaled_X1.8Moai	106.411	78.662	133.035	298627.65	32899.523	4376777.679	8370.49	1113565.523	226.4
scaled_X1.8Moose	113.627	187.02	128.473	282746.852	49933.281	6415088.707	21250.482	2730117.486	509.1
scaled_X1.8panter	47.348	194.496	65.106	133235.43	25427.084	1655458.517	9208.945	599558.572	233.133
scaled_X1.8Parrot	53.933	134.896	91.52	84722.524	20027.34	1832893.06	7275.274	665829.782	177.95
scaled_X1.8Pattern1	93.712	95.606	113.729	526451.742	32646.516	3712852.216	8959.424	1018945.378	260.233
scaled_X1.8Pattern2	95.234	95.689	117	525522.874	43253.363	5060643.504	9112.859	1066204.502	466.117
scaled_X1.8phoneHolder	45	138.133	162.86	195251.94	56704.551	9234910.962	6215.996	1012338.043	315.283
scaled_X1.8PhoneStand	150.42	120.6	152.976	504968.888	98795.195	15113270.98	18140.672	2775083.218	598.333
scaled_X1.8plantygonNoholes	180	180	180	364001.864	140783.688	25341083.08	32400.047	5832012.854	822.033
scaled_X1.8Pumpkin1	128.882	126	128.442	387611.422	72860.703	9358343.399	16239.107	2085776.527	545.567
scaled_X1.8Pumpkin2	155.483	151.676	107.728	1058125.428	59172.93	6374588.405	23583.116	2540564.704	613.95
scaled_X1.8Rabbit	84.207	82.35	93.708	150177.398	21089.367	1976248.378	6934.456	649815.984	184.717
scaled_X1.8RhinoHead	96.786	133.26	121.981	591564.485	47626.164	5809488.706	12897.794	1573286.212	356.433
scaled_X1.8Rod	14.4	14.4	180.009	21942.819	10106.492	1819259.579	207.36	37326.665	141.1
scaled_X1.8Skull	39.283	45.72	61.658	47150.396	10646.448	656439.65	1796.031	110739.825	80.8
scaled_X1.8Squirrel	62.534	89.185	97.87	216477.084	22589.215	2210797.385	5577.052	545823.87	163.633
scaled_X1.8Toy3	82.982	91.39	74.001	87989.673	21280.547	1574788.881	7583.689	561203.075	129.633
scaled_X1.8Toy4	58.648	83.92	88.204	136657.55	19947.266	1759420.751	4921.683	434110.221	110
scaled_X1.8Toy5	128.942	94.799	89.735	136646.458	24154.564	2167513.173	12223.614	1096887.708	141.45
scaled_X1.8Toy6	131.363	75.6	54	219003.612	29768.098	1607477.273	9931.079	536278.258	196.683
scaled_X1.8Tyrannosaurus	29.194	150.645	53.463	29945.506	9268.723	495530.69	4397.919	235124.527	89.967
scaled_X1.8UnicornHead	90.525	161.946	120.03	376012.386	45113.406	5414955.902	14660.179	1759659.269	290.183
scaled_X1.8Whale	540.403	236.253	133.926	1735369.14	129919.148	17399596.8	127671.622	17098593.86	1768.85
scaled_X1.8Wolf	353.602	107.067	216.217	1789914.551	141816.5	30663089.9	37859.02	8185750.916	1642.267
scaled_X1.9ARM	20.615	46.558	54.915	3663.257	2475.247	135928.724	959.79	52707.053	40.633
scaled_X1.9Body	49.4	42.743	57	46220.36	9412.592	536517.732	2111.482	120354.488	57.333
scaled_X1.9Bolt1	26.327	22.8	57	10804.702	4386.358	250022.401	600.259	34214.773	46.25
scaled_X1.9Bolt2	24.892	24.884	57	9020.573	4302.69	245253.354	619.431	35307.552	46.367
scaled_X1.9Bowl1	114	113.376	112.86	742992.854	58903.332	6647830.089	12924.825	1458695.735	417.533
scaled_X1.9Bowl2	228	228	112.86	2896878.307	142417.984	16073293.8	51984	5866914.272	1913.783
scaled_X1.9Bowl3	239.432	240.751	112.86	3579723.996	139690.984	15765524.58	57643.493	6505644.682	1605.117
scaled_X1.9Bowl4	233.676	234.964	112.86	3556245.722	134466	15175832.84	54905.434	6196627.295	1377.333
scaled_X1.9Brick1	30.4	45.6	19	14923.943	8045.075	152856.429	1386.24	26338.559	38.783
scaled_X1.9Brick2	15.2	15.2	21.28	3059.848	2270.071	48307.114	231.04	4916.531	18.067
scaled_X1.9Brick3	30.02	30.02	21.66	9179.308	6888.631	149207.754	901.2	19520.001	29.8
scaled_X1.9BrownBear	33.69	111.199	62.712	69135.84	13336.695	836374.625	3746.281	234937.835	123.65
scaled_X1.9Camel	41.766	172.995	118.891	129818.328	26689.912	3173179.721	7225.274	859017.23	266.083
scaled_X1.9Cannon	152	72.2	108.302	453799.899	59993.035	6497359.403	10974.4	1188548.268	504.75
scaled_X1.9Cat	169.131	90.696	126.014	566706.244	43001.938	5418860.913	15339.474	1932993.783	392.583
scaled_X1.9Character2	169.1	176.7	190	1188550.037	152209.594	28919822.81	29879.971	5677194.407	1371.65
scaled_X1.9ChessBishop	60.329	60.329	117.405	87757.237	17403.656	2043282.614	3639.564	427304.356	122.533
scaled_X1.9ChessKing	69.358	69.358	147.82	132998.201	22325.801	3300205.826	4810.477	711086.048	166.55
scaled_X1.9ChessKnight	60.329	60.329	98.692	102460.089	16674.313	1645625.851	3639.564	359196.868	108.017
scaled_X1.9ChessPawn	51.3	51.3	84.55	51646.139	11186.1	945784.671	2631.69	222509.371	84
scaled_X1.9ChristmasTree1	138.203	140.335	190	848271.979	67082.172	12745612.66	19394.76	3685004.35	449.683
scaled_X1.9ChristmasTree2	106.875	123.409	190	386425.274	43958.77	8352166.211	13189.316	2505970.064	254.3
scaled_X1.9Cow1	37.838	129.596	81.131	101219.334	16457.164	1335194.159	4903.687	397843.411	144.65
scaled_X1.9Dino	78.885	130.456	112.546	280944.384	32286.182	3633696.533	10291.045	1158221.052	256.933
scaled_X1.9Dog	52.836	187.247	149.208	254836.481	38977.879	5815803.929	9893.305	1476158.335	350.233
scaled_X1.9Dolphin	40.967	143.533	42.262	35557.416	8925.651	377217.317	5880.135	248507.221	74.583
scaled_X1.9ElephantHead	201.274	253.104	127.436	859334.945	87113.625	11101425.61	50943.09	6491991.664	843.75
scaled_X1.9Frog	122.453	94.608	41.502	72448.998	16693.063	692798.518	11585.052	480804.954	120.367
scaled_X1.9Giraffe	133.6	96.645	149.106	251189.959	32537.027	4851476.02	12911.806	1925231.786	232.05
scaled_X1.9Gorilla	9.069	11.946	12.969	255.679	355.948	4616.438	108.334	1405.031	5.633
scaled_X1.9GreatWhite	16.579	19.213	45.885	974.008	943.835	43307.875	318.537	14616.055	12.983
scaled_X1.9Holder	43.434	9.652	42.228	7189.77	4938.943	208559.235	419.225	17702.823	36.567
scaled_X1.9Labrador	137.69	196.094	215.179	1225160.104	84616.766	18207738.17	27000.321	5809898.031	736.717
scaled_X1.9Leg	23.56	79.715	32.408	7184.22	4863.959	157631.206	1878.078	60864.752	39.667
scaled_X1.9Mask1	262.59	178.05	105.48	507469.403	101026.406	10656251.03	46754.099	4931615.718	495.683
scaled_X1.9Mask2	35.853	21.453	52.67	4345.642	4950.051	260720.978	769.167	40512.282	45.517
scaled_X1.9Moai	112.322	83.032	140.425	351215.208	36656.57	5147516.897	9326.379	1309661.31	256.25
scaled_X1.9Moose	119.939	197.41	135.611	332537.836	55635.539	7544768.595	23677.237	3210884.26	575.983
scaled_X1.9panter	49.978	205.301	68.723	156697.847	28330.797	1946980.8	10260.585	705139.458	263.833
scaled_X1.9Parrot	56.929	142.39	96.604	99641.942	22314.412	2155660.703	8106.093	783080.691	196.117
scaled_X1.9Pattern1	98.918	100.917	120.047	619158.53	36374.668	4366676.042	9982.568	1198379.023	298.767
scaled_X1.9Pattern2	100.525	101.005	123.5	618066.098	48192.789	5951809.082	10153.524	1253960.084	526.317
scaled_X1.9phoneHolder	47.5	145.807	171.908	229635.32	63180.07	10861155.01	6925.847	1190608.066	354.883
scaled_X1.9PhoneStand	158.777	127.3	161.474	593892.593	110077.359	17774678.45	20212.293	3263768.412	683.25
scaled_X1.9plantygonNoholes	190	190	190	428101.714	156860.844	29803581.85	36100.052	6859014.873	926.183
scaled_X1.9Pumpkin1	136.042	133	135.577	455868.772	81181.219	11006323.1	18093.573	2453076.108	619.7
scaled_X1.9Pumpkin2	164.121	160.103	113.713	1244458.67	65930.336	7497136.121	26276.25	2987951.19	701.233
scaled_X1.9Rabbit	88.885	86.925	98.914	176623.251	23497.723	2324260.765	7726.355	764246.961	211.2
scaled_X1.9RhinoHead	102.163	140.664	128.758	695737.488	53064.953	6832524.046	14370.696	1850338.479	403.733
scaled_X1.9Rod	15.2	15.2	190.01	25806.893	11260.629	2139626.538	231.04	43899.795	149.45
scaled_X1.9Skull	41.466	48.26	65.084	55453.461	11862.247	772036.963	2001.133	130240.815	88.633
scaled_X1.9Squirrel	66.008	94.139	103.307	254598.146	25168.848	2600113.132	6213.938	641942.078	185.15
scaled_X1.9Toy3	87.592	96.467	78.113	103484.43	23710.732	1852105.201	8449.726	660029.458	143.567
scaled_X1.9Toy4	61.906	88.582	93.104	160722.592	22225.193	2069250.081	5483.728	510555.946	123.617
scaled_X1.9Toy5	136.105	100.066	94.72	160709.549	26912.957	2549206.616	13619.52	1290046.708	156.067
scaled_X1.9Toy6	138.661	79.8	57	257569.588	33167.539	1890549.727	11065.183	630715.45	221.283
scaled_X1.9Tyrannosaurus	30.816	159.015	56.433	35218.833	10327.188	582792.307	4900.151	276529.318	101.65
scaled_X1.9UnicornHead	95.554	170.943	126.698	442227.197	50265.246	6368515.639	16334.338	2069531.051	328.967
scaled_X1.9Whale	570.425	249.378	141.367	2040963.195	144755.594	20463620.48	142251.413	20109612.76	2019.717
scaled_X2.1_ARM	22.785	51.459	60.696	4946.118	3023.778	183530.505	1172.485	71164.889	47.033
scaled_X2.1_Body	54.6	47.242	63	62406.573	11498.484	724404.472	2579.401	162502.245	67.517
scaled_X2.1_Bolt1	29.098	25.2	63	14588.473	5358.404	337579.42	733.281	46196.676	52.283
scaled_X2.1_Bolt2	27.513	27.504	63	12179.548	5256.194	331140.223	756.701	47672.139	51.8
scaled_X2.1_Bowl1	126	125.31	124.74	1003186.495	71956.695	8975878.02	15789.05	1969526.074	531.717
scaled_X2.1_Bowl2	252	252	124.74	3911355.558	173978.734	21702106.95	63503.992	7921487.865	2472.517
scaled_X2.1_Bowl3	264.635	266.093	124.74	4833331.49	170647.406	21286557.09	70417.666	8783899.539	2087.983
scaled_X2.1_Bowl4	258.274	259.697	124.74	4801631.171	164264.547	20490359.23	67072.843	8366666.316	1812.983
scaled_X2.1_Brick1	33.6	50.4	21	20150.259	9827.916	206386.236	1693.44	35562.237	46.267
scaled_X2.1_Brick2	16.8	16.8	23.52	4131.397	2773.134	65224.108	282.24	6638.284	20.55
scaled_X2.1_Brick3	33.18	33.18	23.94	12393.874	8415.197	201459.811	1100.912	26355.842	37.933
scaled_X2.1_BrownBear	37.236	122.904	69.314	93346.982	16292.195	1129270.314	4576.481	317212.261	152.383
scaled_X2.1_Camel	46.162	191.205	131.405	175280.279	32604.57	4284416.457	8826.444	1159842.327	325.1
scaled_X2.1_Cannon	168	79.8	119.702	612719.128	73287.891	8772714.048	13406.399	1604774.075	632.067
scaled_X2.1_Cat	186.934	100.243	139.279	765164.899	52531.449	7316528.081	18738.801	2609921.655	495.383
scaled_X2.1_Character2	186.9	195.3	210	1604776.288	185940.219	39047443.1	36501.567	7665328.414	1747.267
scaled_X2.1_ChessBishop	66.679	66.679	129.764	118489.531	21260.422	2758833.652	4446.116	576944.965	145.05
scaled_X2.1_ChessKing	76.658	76.658	163.38	179573.731	27273.348	4455927.58	5876.511	960106.021	199.9
scaled_X2.1_ChessKnight	66.679	66.679	109.081	138341.275	20369.451	2221918.731	4446.116	484986.437	129.5
scaled_X2.1_ChessPawn	56.7	56.7	93.45	69732.446	13665.013	1276995.395	3214.89	300431.428	98.317
scaled_X2.1_ChristmasTree1	152.751	155.107	210	1145333.987	81948.016	17209082.03	23692.766	4975480.413	574.033
scaled_X2.1_ChristmasTree2	118.125	136.399	210	521750.139	53700.324	11277067.27	16112.156	3383552.42	316.883
scaled_X2.1_Cow1	41.821	143.237	89.672	136666.011	20104.18	1802774.58	5990.376	537166.82	177.417
scaled_X2.1_Dino	87.189	144.188	124.393	379330.185	39441.016	4906205.426	12571.609	1563826.324	323.25
scaled_X2.1_Dog	58.397	206.957	164.914	344079.369	47615.633	7852479.453	12085.727	1993104.377	439.617
scaled_X2.1_Dolphin	45.28	158.642	46.711	48009.505	10903.634	509317.542	7183.211	335533.594	92.067
scaled_X2.1_ElephantHead	222.46	279.746	140.85	1160271.209	106418.578	14989107.72	62232.424	8765466.715	1067.85
scaled_X2.1_Frog	135.343	104.567	45.871	97820.397	20392.354	935414.27	14152.375	649181.271	146.433
scaled_X2.1_Giraffe	147.663	106.819	164.802	339155.851	39747.449	6550447.68	15773.147	2599441.644	284.45
scaled_X2.1_Gorilla	10.023	13.203	14.335	345.217	434.828	6233.099	132.342	1897.067	7.067
scaled_X2.1_GreatWhite	18.325	21.235	50.715	1315.102	1152.995	58474.152	389.127	19734.554	15.983
scaled_X2.1_Holder	48.006	10.668	46.672	9707.605	6033.445	281595.957	512.128	23902.291	40.8
scaled_X2.1_Leg	26.04	88.106	35.819	9700.11	5941.844	212833.147	2294.272	82179.399	47.2
scaled_X2.1_Mask1	290.23	196.792	116.583	685183.764	123414.516	14388033.56	57115.109	6658650.327	621.617
scaled_X2.1_Mask2	39.627	23.712	58.215	5867.471	6047.015	352024.606	939.619	54699.549	50.833
scaled_X2.1_Moai	124.146	91.772	155.207	474209.609	44779.906	6950160.408	11393.164	1768300.251	320.983
scaled_X2.1_Moose	132.565	218.19	149.885	448991.501	67964.734	10186920.8	28924.263	4335324.47	725.867
scaled_X2.1_panter	55.239	226.912	75.957	211572.921	34609.086	2628806.855	12534.396	952076.773	328.65
scaled_X2.1_Parrot	62.921	157.378	106.773	134536.223	27259.432	2910565.959	9902.456	1057312.976	242.333
scaled_X2.1_Pattern1	109.331	111.54	132.684	835985.801	44435.531	5895871.401	12194.771	1618047.496	384.517
scaled_X2.1_Pattern2	111.106	111.637	136.5	834510.798	58872.629	8036113.846	12403.613	1693093.203	665.4
scaled_X2.1_phoneHolder	52.5	161.155	190.003	310052.804	77181.18	14664692.65	8460.661	1607554.997	441.017
scaled_X2.1_PhoneStand	175.49	140.7	178.472	801871.805	134471.234	23999311.17	24691.471	4406729.083	864.65
scaled_X2.1_plantygonNoholes	210	210	210	578021.644	191622.219	40240695.18	44100.061	9261019.514	1155.383
scaled_X2.1_Pumpkin1	150.362	147	149.848	615512.53	99171.5	14860700.07	22103.227	3312135.369	777.55
scaled_X2.1_Pumpkin2	181.397	176.955	125.683	1680263.874	80540.938	10122610.56	32099.241	4034322.551	895.633
scaled_X2.1_Rabbit	98.242	96.075	109.326	238476.128	28704.973	3138209.154	9438.566	1031883.681	259.267
scaled_X2.1_RhinoHead	112.917	155.471	142.311	939382.546	64824.492	9225251.467	17555.333	2498320.61	511.033
scaled_X2.1_Rod	16.8	16.8	210.01	34844.381	13756.059	2888916.507	282.24	59273.353	166
scaled_X2.1_Skull	45.83	53.34	71.934	74873.081	14491	1042401.868	2444.597	175850.729	108.917
scaled_X2.1_Squirrel	72.956	104.049	114.181	343757.573	30746.43	3510663.945	7590.988	866748.03	232.183
scaled_X2.1_Toy3	96.812	106.622	86.335	139724.333	28965.188	2500706.342	10322.242	891169.678	174.667
scaled_X2.1_Toy4	68.422	97.906	102.904	217007.113	27150.441	2793894.597	6698.958	689350.969	155
scaled_X2.1_Toy5	150.432	110.599	104.691	216989.505	32877.047	3441930.475	16637.696	1741816.81	190.65
scaled_X2.1_Toy6	153.257	88.2	63	347769.58	40517.684	2552613.912	13517.301	851589.906	280.533
scaled_X2.1_Tyrannosaurus	34.059	175.753	62.373	47552.352	12615.761	786884.302	5986.057	373369.046	123.05
scaled_X2.1_UnicornHead	105.612	188.937	140.035	597093.717	61404.352	8598748.289	19954.136	2794274.124	416.45
scaled_X2.1_Whale	630.47	275.628	156.247	2755701.701	176834.391	27629914.83	173775.27	27151935.14	2603.933
scaled_X2.2_ARM	23.87	53.91	63.586	5686.888	3318.614	211017.541	1286.81	81823.123	49.267
scaled_X2.2_Body	57.2	49.491	66	71753.084	12619.653	832897.119	2830.907	186839.884	72.233
scaled_X2.2_Bolt1	30.484	26.4	66	16773.36	5880.879	388138.04	804.78	53115.463	55.4
scaled_X2.2_Bolt2	28.823	28.813	66	14003.655	5768.704	380734.471	830.483	54811.902	55.217
scaled_X2.2_Bowl1	132	131.277	130.68	1153431.827	78972.891	10320177.97	17328.575	2264498.336	597.05
scaled_X2.2_Bowl2	264	264	130.68	4497151.825	190942.672	24952389.88	69696	9107873.833	2780.467
scaled_X2.2_Bowl3	277.237	278.764	130.68	5557210.388	187286.531	24474605.39	77283.799	10099447.45	2359.867
scaled_X2.2_Bowl4	270.573	272.063	130.68	5520762.357	180281.281	23559159.26	73612.832	9619725.461	2057.733
scaled_X2.2_Brick1	35.2	52.8	22	23168.128	10786.194	237296.275	1858.56	40888.323	50.65
scaled_X2.2_Brick2	17.6	17.6	24.64	4750.147	3043.531	74992.59	309.76	7632.486	21.85
scaled_X2.2_Brick3	34.76	34.76	25.08	14250.08	9235.728	231632.046	1208.258	30303.104	41.1
scaled_X2.2_BrownBear	39.009	128.757	72.614	107327.38	17880.779	1298398.972	5022.715	364720.564	169.117
scaled_X2.2_Camel	48.36	200.31	137.663	201531.667	35783.703	4926085.17	9687.073	1333549.749	353.667
scaled_X2.2_Cannon	176	83.6	125.402	704484.865	80433.883	10086585.76	14713.6	1845117.758	708.433
scaled_X2.2_Cat	195.836	105.016	145.911	879762.172	57653.57	8412310.071	20565.944	3000804.634	554.783
scaled_X2.2_Character2	195.8	204.6	220	1845120.627	204070.484	44895506.56	40060.682	8813350	1961.367
scaled_X2.2_ChessBishop	69.854	69.854	135.943	136235.473	23333.434	3172018.228	4879.637	663352.796	158.083
scaled_X2.2_ChessKing	80.309	80.309	171.16	206468.13	29932.656	5123282.688	6449.505	1103899.189	219.183
scaled_X2.2_ChessKnight	69.854	69.854	114.275	159060.378	22355.588	2554690.81	4879.637	557621.862	140.533
